Uniq Id;Category;Product Title;Brand;Mrp;Price;Offers;Stock Availability
3ac3f213732512d1d11bb73ab3b1900f;Grocery & Gourmet Foods;Harveys Crunchy & Creame Gourmet Delicacies Cream Wafer Biscuit 110 g Pouch Pack - Chocolate Flavoured (Pack of 6);Harveys;594;570;4.04%;true
a679bd6e1ed06554b42c9d4bc5bf3899;Grocery & Gourmet Foods;Kamdaar Dry Fruits Roseberry Plum Weight 250 Grams Pineapple Ring Weight 250 Grams;KAMDAR DRY FRUITS;950;650;31.58%;true
374ef0b2dc86f5f9baf0fb013ab4ab99;Skin Care; NUBIAN HERITAGE BODY WASH ;NUBIAN;4544;4544;0 %;true
2a2a900c4b9112a0157279e7b0ec43e0;Skin Care;Generic 8000Rpm Micro Vibration Massage Comb Electric Head Massager;Generic;2206;1651;25.16%;true
a29704747d62747acb0a7466fba4f9e9;Skin Care;Beauche Kojic Beauty Soap Bar-90Grams;Beauche International;3299;1033;68.69%;true
1da2e7e1689b4770449da46c4b0094f3;Skin Care;"Innisfree Black Green-Tea Serum 50ml "" 2016 New Product """;Innisfree;4091;4091;0 %;true
f8a030923ea8e1bceb845b5f5aa4e531;Skin Care;Stockout SEPHORA COLLECTION Colorful Shadow & Liner - COLOR: 15 Purple - Shimmer finish;Stockout;11097;3699;66.67%;true
d3dc01d74b62d77e553446bb45940f87;Bath & Shower;Greenwood Essential Pure Turmeric Essential Oil, Curcuma Longa, 15 ml;Greenwood Essential;374;207;44.65%;true
ba21ee7182bbc08eb0a82ae2e363855e;Skin Care; Detox Mask ;ApplyTwice;2000;1499;25.05%;true
0ff6f31bc16523bbb6c9ded0d4df32b1;Bath & Shower;SOS Organics Natural Shaving Bar, 100 gm, Pack of 2;SOS Organics;340;340;0 %;true
deb1658d991b425650af5953e1a544dd;Skin Care;PINK PLUMS Neem-Tulsi with Vitamin E Massage Cream 250 ml;PINK PLUMS;999;179;82.08%;true
367fdc141ec9b8121e770f26d3e77c03;Grocery & Gourmet Foods;Dadi Basmati Rice Supreme, 1000 grams;Dadi;245;245;0 %;true
9cefa5b902cb0765c09c9ea81104d42b;Grocery & Gourmet Foods;Midiron Happy Friendship Day Quoted Printed Coffee Mug with 15 Piece Gold Chocolate for Best Friend;Midiron;999;399;60.06%;true
5029ab0b1af21904fc60942eeb8d870c;Fragrance;Exotix Fragrance Chandan and Black Rose Attar combo pack of 25ml Each Long Lasting Perfume;Exotix Fragrance;1499;888;40.76%;true
b4a99c9083e9ee24c456ca61f9a384df;Grocery & Gourmet Foods;Twizzlers Twists, Strawberry Flavored Licorice Candy, 16 Ounce Bag (Pack Of 6);Twizzlers;6400;6400;0 %;true
7880fa31a8f0d3ff5be3f581dc8f5e58;Skin Care;Armaf Eternia Perfume Body Spray for Men - 200ml;ARMAF;299;295;1.34%;true
074a7aec96cc5017099765c7f1df3010;Skin Care;Dionis Goat Milk Skincare - Lotion, 8.5 oz., Vanilla Bean;Dionis;3974;3179;20.01%;true
98cbb7b0611dd7d13160ed768dcb12a9;Grocery & Gourmet Foods;Valentine Gifts for Boyfriend, Luxury Chocolates, DeArco Chocolatier Luxuriant 253 G;De'Arco Chocolatier;2199;2199;0 %;true
dfb803f526473074012a285630de2b7e;Skin Care;ECO AMENITIES Transparent Tube Flip Cap Individually Wrapped 30ml Body Lotion, 72 Tubes per Case;Nvey Eco;5036;5036;0 %;true
66bc998ca30c018789eb07192d1bb66d;Grocery & Gourmet Foods;Dhanvanthaari Curry Leaves Powder, 100 Grams (Pack of 2);Dhanvanthaari;220;198;10.0%;true
3dc0d72827f33fdbca0c2ff083423208;Skin Care;[Innisfree] Soybean Energy Essence Light 150ml;Innisfree;5166;3089;40.21%;true
b1fed3cdb963fe48885d9540e4c44ed2;Grocery & Gourmet Foods;Dried Apricot khurmani, 250GM;Miltop;291;275;5.5%;true
4941bb1f448f4d00be75706c62429136;Skin Care;Aveeno Moisturizing Bar for Dry Skin 3 Oz (Pack of 4);Aveeno;5799;3595;38.01%;true
7c954e6be8eb239fee0bd24ddc278f98;Fragrance; Coach New York Platinum Eau de Parfum and All Over Shower Gel Gift Set ; ;4475;4475;0 %;true
bd349d360d407b6f624ddc1744726266;Skin Care;BAW Aloe : Collagen Essence Facial Mask Sheet 3D Moisture Face Mask Pack Skin Care;BAW;568;568;0 %;true
7dd9aa107ed3c9335cfde5add16ed16b;Skin Care;[ALPINE REMEDY] Blooming Cream 50ml - BEST Korea Cosmetic;ALPINE REMEDY;4128;3292;20.25%;true
fb5f58e96d3ad0f614c3205d484236e6;Grocery & Gourmet Foods;Wonderland Foods Roasted & Salted Cashews 200g Box;Wonderland;360;311;13.61%;true
5782bea6213fc3998f3be9d0574e34a6;Skin Care;Bekind Rose Flower Powder, 40 g (Pack of 4);Bekind;492;292;40.65%;true
f5ec9e8514678a7b825013ba12f67317;Skin Care; XIMI VOGUE Aloe Facial Cleanser ;XIMI VOGUE;1999;574;71.29%;true
;;;;1;1;;false
9f5d05c34ef35f578fa46789d8b1510f;Skin Care;Hydra Repulp Rehydrating & Revitalising Hyaluronic Grape Flower Essence (Salon Size) 25ml;Ella Bache;9929;7647;22.98%;true
84b7b537543992f1a138dcd3e2e009c0;Skin Care; Java Portable Face Lift Massage Roller Flower Shape Elastic Anti Wrinkle massager ;Java;799;399;50.06%;true
33df63d0abc9cb54b4d659d5b7b02791;Bath & Shower; FidgetGear Wooden Christmas Series Hanging Pendant with Luminous Nose for Xmas Decoration B Old Man ;FidgetGear;645;514;20.43%;true
5e9b16edc612d183dc25f1b5a5e74625;Grocery & Gourmet Foods;Nature N Nature Gold Coin Milk Choco Chocolates - 350 Grams;NATURE N NATURE;600;489;18.5%;true
d097e144c3d658845ff5b4bece86530f;Skin Care;3nh Gel SPA Socks Moisturizing Whitening Exfoliating Mask Ageless Beauty Foot Mask Feet Skin Care Silicone Sock & Color: Grey;3nh;1738;993;42.87%;true
7e85f051b076a9b441a0345d9d0dc19f;Grocery & Gourmet Foods;Colombian Brew Nutmeg Filter Coffee,Arabica Roast & Ground, 250g;Colombian Brew Coffee;340;333;2.06%;true
bb84403f51ca76a7d2914958c2e43a93;Skin Care;Prime Mesh Back Scrub Puffs Bath Massager Sponge With Rope Handles Men And Women Multi Color Pack Of 1;Prime;699;595;14.88%;true
ef29486f9536a78dd8e6aa09a9c82c90;Fragrance;Parag Fragrances Ambery Chandan Eau De Perfume 60ml (Unisex) Long Lasting Perfume With Imported Crystal Glass Bottle;Parag fragrances;1000;749;25.1%;true
31e4407d21f098bc7f30c9324b2f51b0;Skin Care;Khadi Rishikesh Herbal Mint Body Soap Combo Set Pack Of - 125g X 6 (750gm);KHADI RISHIKESH;660;450;31.82%;true
3a76740dded530883d8be731c0f5a2f5;Bath & Shower;Xplus Bath Loofah(Pack of 3);Xplus;350;350;0 %;true
9dbf98960637b83e88373efd441276cd;Skin Care;DRS Derma Roller 2.5 mm for Deep Scar & Cellulite Pack of 2;SDERMATECH;1699;299;82.4%;true
585bf6bf5c602978f4047621cae590cb;Skin Care;Hansel 1Pc Moisturizing Face Mask Fruit Essence Facial Mask(4);Hansel;1236;989;19.98%;true
4c97a0d41662686956197f51a4e86ebd;Skin Care;The Face Shop Face&it Radiance Concealer Dual Veil #NB21;The Face Shop;4285;4285;0 %;true
7602f259a7d1d2c35904f1aca7f43923;Bath & Shower; Donna Karan Cashmere Mist Hand Treatment Creme for Women... ;Donna Karan;7034;7034;0 %;true
cb1a41923bbc34b58dee36de73f4003f;Grocery & Gourmet Foods;Gaia & Garden Red Chilli Peanuts Pack of 3 (230g Each);Gaia & Garden;270;249;7.78%;true
2ebf7998ab6e7ebb0e0694163bae8c21;Bath & Shower; two old goats body wash by two old goats mfrpartno a and f bw case ;TWO;3499;3062;12.49%;true
bf86334746d34a577bca2f426258f05c;Skin Care; Clinique Non-Streak Bronzer - - Clinique ;Clinique;10699;6479;39.44%;true
a215df6e39a63828223725d8bde6e741;Grocery & Gourmet Foods;Jain DLS Garlic Chutney Marwadi Tadka Pickle (Marwadi Tadka Achaar) 200g;Jain DLS;58;58;0 %;true
f26d53f8d667ca57d851884a4dada46a;Skin Care;Primal Elements Soap Loaf Ariel 5-Pound Cellophane;Primal;15799;9469;40.07%;true
f1046361c5b860418950428671fb280a;Skin Care;HAPAD 3/4 Length Heel Wedges, Large, 3x9/16 inch, pair;HAPAD;6899;4099;40.59%;true
e526cad85fd11be122b61ef7a3c472ee;Skin Care;AROMA MAGIC Face Wash Neem and Tea Tree, 50ml - Pack of 3;Aroma Magic;270;270;0 %;true
7ec37e5cbf0a2cd47cb1a0b2014f7418;Skin Care;Huini Peel Off Anti-wrinkle Nourish Supply Nutrients Mask Powder (Dry to Normal Skin), 35.2oz;HUINI;3591;3591;0 %;true
c21a8f611a3f85885265ec4d2fdfc0bf;Skin Care;Generic white: Gustala Portable 5V Electric Facial Cleaner Blackhead Acne Removal Instrument Face Beauty Machine With 4 Cleanser Suction Heads;Generic;6178;3530;42.86%;true
41e2838a6b9bf520226b21821cbfc7ab;Grocery & Gourmet Foods;Lindt Lindor Extra Dark Chocolate Truffles Box 200 g;Lindt;700;663;5.29%;true
3c20f514209054c9c59b7eaf63e29310;Skin Care;Emami Fair and Handsome Winter Cream, 30g;Emami;110;79;28.18%;true
5fdffec8f62d74c769efc513ada3237a;Skin Care;World Beautys New Bioaqua 60ml Sunscreen Moisturizing Cream Sun Shine Protective Face & Body Hydrating Sun Care Cream;World Beauty;1224;1021;16.58%;true
41faad34411bebb0058f6ff917812f61;Skin Care; ESCOBAR Most Wanted Men Body Lotion and De-Tan Face Scrub. ;ESCOBAR;800;340;57.5%;true
233bb112726d50c8ed29caff17e69ae6;Grocery & Gourmet Foods;Chocholik Rakshabandhan Gift Box - My Brother is One of The Precious Gift Sent to Me by God - 12pc + Free Rakhi;Chocholik;1299;1049;19.25%;true
27338004e6a438e844affc730208478c;Fragrance;KAZIMA Attar Full Arabian Perfume For Unisex - Pure Natural Undiluted (Non-Alcoholic) (10ml);KAZIMA;343;289;15.74%;true
182868ae01667d2828f17efb5c162c5e;Skin Care; Serious Skincare Body Souffle Beauty Treatment - Vanilla Veil ;Serious Skin Care;8999;8785;2.38%;true
175109ca23422b20a26eac4582a49842;Grocery & Gourmet Foods;Vijay Chat Masala (Fruit Masala) 100g;VIJAY;75;60;20.0%;true
c025b83c76c26bd20dee38f30bdf8490;Bath & Shower;Suave Bw Ocean Breeze Size 12oz Suave Bw Ocean Breeze 12oz;Suave;5546;5546;0 %;true
86846a3057faf0f3a5fb328991679b41;Fragrance;Degree Women Anti-Perspirant Deodorant Invisible Solid Shower Clean 2.60 Oz (Pack Of 8);Degree;8074;8074;0 %;true
6b62a32f29f825eca000d758f5aa8a47;Fragrance;Al Nuaim- White Oudh 16ml - Attar perfume for All;Generic;395;300;24.05%;true
71b37248ce425279a0b837f7dcd430e7;Skin Care;[Holika Holika] Spot Band Patch V Zone Patch 8g;Holika Holika;2050;2050;0 %;true
faf9a398f03c7cd06b787162b2ef30de;Skin Care;Borghese Equalizing Restorative - 50ml/1.7oz;Borghese;8070;6327;21.6%;true
81b6c4b14a05bcf46ee32cfb5d28faa5;Skin Care; Homely Electric Apparatus for Manicure Cuticle Milling Cutters Nail Drill Bits Set Gel Varnish Remover Tools Nail Art Polish Machine : black US ;Homely;9197;4950;46.18%;true
1c0d1a3ab95fada6b3ce3fdf80831ad5;Skin Care; Absolute Aromas Cedarwood Atlas Essential Oil ;Absolute;4499;2679;40.45%;true
7261e137d68cd21cf2e54e7b6cf2de45;Fragrance;Rue 21 Pink ICE Perfume Spray 1.7 FL Ounce;Rue 21;3254;3254;0 %;true
47bece01b6b0821e02b5efdb67eaee3e;Skin Care;Gardens of Aroma - Rosehip Carrier Oil 200ml. Kalonji Essential Oil 10ml;Gardens Of Aroma;2548;2548;0 %;true
b3349ed0fbac2fac6df04557c33d0309;Skin Care;Eos Organic Lip Balm Stick - Vanilla Bean - 2 Pk;EOS;2560;2560;0 %;true
51b6b4038e852ec751b23c38e2d8a703;Fragrance;Tous Tous Læeau De Parfum Women Eau De Parfum, 3 Ounce;Tous;5526;5526;0 %;true
cdfe93110f1eda890b1a70791c23fa23;Grocery & Gourmet Foods;Schwartz Pour Over Creamy White Wine & Herbs - 26G (0.06Lbs);Schwartz;2000;2000;0 %;true
3f34db9d899098a02194dc5b1179f5bf;Grocery & Gourmet Foods;Chocholik Diwali Gift Box - Have A Safe Diwali Chocolate Box - 12pc;Chocholik;1299;999;23.09%;true
3b0b24d2d40c6f71fa9e19e51b422607;Skin Care; Plantlife Value Set Lavender Foam Soap ;Plantlife;6285;4927;21.61%;true
c6aedc6b8c9e561bc61a6fe90771099e;Skin Care; JonDe Anti Acne Cream with Chinese herbal Extract Ance Acne treatment pimples comedones acne scars oily skin ;Generic;1990;1990;0 %;true
771c2be8e064435de6eb37c8f7aaecf7;Skin Care;Generic Youthful Vigor Hyaluronic Acid Essence Skin Care Moisturizing Whitening Rejuvenation Acnetreatment Face Care Cream Serum 30Ml;Generic;8771;5012;42.86%;true
916206ec93027ec46d89300fe0c8746d;Bath & Shower;Grandpas Grandpa s Epsom Salt & Baking Soda Soap 3.25 Ounces (Pack of 4);Grandpa's;3851;3851;0 %;true
ccdb5975fdd8c56b3ae10d0c16588cd8;Skin Care; Homely Ceramic Nozzle Nail Art Drill Bit Mill Cutter For Nail Electric Drill Manicure Machine Device Accessory Remove Acrylic polish : A ;Homely;2445;1317;46.13%;true
b3c01d50fafff5cb068cf3467092c533;Grocery & Gourmet Foods;TOSHA Mango Pickle (Premium) 1Kg;TOSHA;200;190;5.0%;true
c1461cfcce1862b1ebc7ddf7bcd1a66f;Hair Care;Castor Herbal Hair Oil 100ML;Ancient Formulae;3999;3107;22.31%;true
b82ce7b9f6fb28b7a76a606bef32ae9a;Skin Care;Kara Hydration And Oil Control Aloe Vera Face Mask (Pack Of 50);Kara;5000;3246;35.08%;true
7d38652eb563d8ca6a5fd02a997493c2;Skin Care; Sebamed Bubble Bath ;SebaMed;387;387;0 %;true
ec7cd2f3af2560d49076bf64694a789a;Grocery & Gourmet Foods;MYSTIQUE HILLS Organic Kalonji Powder 100 g (Black Cumin) PREMIUM QUALITY;Mystique Hills - Organic Living;349;349;0 %;true
92cb1c9d8d09a17a51f3e1ce8f6f7d11;Hair Care; Liz Professional Hair Building Fiber Hair Loss Treatment For Men and Women Dark Brown / Marron Fonce ;Liz;5499;5298;3.66%;true
67c905750a2772340a886096851613a4;Grocery & Gourmet Foods;The Farm Basket: Tutti Frutti Cherries [ Multi Colour ] 900g;The Farm Basket;399;299;25.06%;true
eff39766ac7d681c78e83a9eca202291;Grocery & Gourmet Foods;Koova Pure Arrowroot Powder Indigenous (100 gram Pack of 2);Koova;288;286;0.69%;true
ea1db0900759ffcf3327a9f960b52ce8;Hair Care;LOreal Paris Total Repair 5 Conditioner, 175ml (With 10% Extra) and LOreal Paris Total Repair 5 Shampoo, 640ml (With 10% Extra);L'Oreal Paris;1;635;0 %;true
ffd335acdcbdccc72fdd7ac4ada79027;Grocery & Gourmet Foods;We are Little’s Island Coconut Flavour Infused Instant Coffee (50 g);We are Little’s;550;495;10.0%;true
25eccba40e2f5d464daebf6b176fb7cb;Skin Care;BSD Organics Purity Neem oil - 100 ml;BSD Organics;400;120;70.0%;true
2e1bc00c6984a2427ced03d272725ef0;Grocery & Gourmet Foods;Mentos Sugar-Free Chewing Gum, Red Fruit Lime, Non Melting, 15 Piece Bottle;Mentos;9600;9600;0 %;true
314e75c04f9145a2346a2b4d55167c6b;Skin Care;ShopUSAIndia MAKE UP FOR EVER Artist Color Eye Shadow - COLOR: M-535 - oat - Matte finish;Unknown;13197;4399;66.67%;true
e6c7e9fc297e1d4c23f1ba8e95cfe876;Skin Care;ShopUSAIndia YVES SAINT LAURENT Vinyl Cream Lip Stain - COLOR: 413 Bourgogne Alternatif - High Shine finish;Unknown;21897;7299;66.67%;true
76a28a6dfb93b55efb4b39727879ef33;Skin Care;Green Leaf Aloe Face Wash Gel - 120 gm, Green Leaf Anti Dandruff Gel - 120 gm, Green Leaf Aloe Cucumber Gel - 120 gm (Combo OFFer Pack);Green Leaf;330;330;0 %;true
475d864ee8b3d9fcab1b9c3b9bd191a5;Skin Care; Aashish Repairing Moisturizers Acid Day Creams Face Skin Care Whitening Skin ;Aashish;2006;1856;7.48%;true
a14502850af2ef5675ac402cd592d384;Skin Care;Generic 4pcs/set Glitter Acrylic Rhinestones Decoration With Nail Art UV Gel Nail Tips Glue Fast Drying False Manicure Glue;Generic;1687;964;42.86%;true
6ca0c846a21f62667e9137e339e5b5fb;Grocery & Gourmet Foods;"SAINIKS Dry Fruit Mall - Start UR Day ""Traditional Way"" Cloves/Laung, 100 Grams";"SAINIK'S Dry Fruit Mall - Start UR Day ""Traditional Way""";266;225;15.41%;true
ab83c4c0ee6cf5eb560dd514a0f7a7e8;Bath & Shower;Eco Aurous Rosewood Oil 100% Pure & Natural Essential Oil | Rosewood Essential Oil | Rosewood Oil Aromatherapy | Pure Rosewood Oil | Rosewood Oil For Skin | Rosewood Essential Oil For Skin | Rosewood Essential Oil For Hair 30 ml With Euro Dropper .;Eco Aurous;700;440;37.14%;true
960a9f20aeb3d344b84daa9b2f83db55;Skin Care; Eye Cream with Hyaluronic Acid, Anti Aging Moisturizer and Wrinkle Creams for Fine Lines & Wrinkles Around Eyes, Best Eye Gel Treatment for Under Eye Dark Circles and Bags, Skin Care from Stellar Skin ;Stellar Skin;5240;5240;0 %;true
967590ded1cf86508e11cc80c078c8b7;Skin Care;Pure Nature Khadi Pack of Kaolin clay and Dead Sea Mud Natural face pack (100 gm each);Pure Nature Khadi;300;175;41.67%;true
d5fc7c3875b3226f083be315875084c1;Skin Care; Generic Blue Diamond Hybrid Diy Uv Gel Nail Art Polish Long-Lasting Soak Off Led Manicure Tools ;Generic;2816;1609;42.86%;true
d1711643831afa244e80d389cc572986;Skin Care;3x Palmers Cocoa Butter Formula Moisturising Lotion Body/Face MEN Dry Skin 250ml;Palmer's;1;1;;false
2e6a7fc901f53f4b392cbc998dd3d7ce;Skin Care;Gos Herbal Facial Powder 100gm (pack of 3);Gos Herbal;477;477;0 %;true
28bed5e9ab3759f821e4e445299a3d23;Grocery & Gourmet Foods;Mohanlals Taste Buds (MTB) Biryani Masala - 1Kg;Mohanlal's Taste Buds;500;500;0 %;true
bee379b18342622ad03df0d3a6b4ff18;Hair Care;Olivae Conditioner, 8 Oz.;Baar;4619;2771;40.01%;true
175e9778d434a35cdaf97acba173f117;Hair Care;Arganicare Leave in Conditioner for Dry & Damaged Hair Enriched with Organic Argan Oil and Shea Butter (13.5 Fluid Ounce);Arganicare;3782;3782;0 %;true
5620d5e84dc159bec751f1697d4c5cbf;Fragrance;Scent Souls Victoriaa Secret Bombshell & Black Opiume Perfume Oil/Fragrance Oil (Attar| Ittar) Roll On For Women (Best Pure Branded Long Lasting Alcohol Free Perfume) Combo Pack offer Set Of 2 (12ml);Scent Souls;1050;769;26.76%;true
ebbcf8e49bffd088ef701a0c79939ab8;Skin Care; Blackhead Tweezers Blackhead&Blemish Removers Point Bend ;BZA Mart;1386;1067;23.02%;true
1ae1f8ef7ac930d205f9a746072a3d3e;Grocery & Gourmet Foods;Food Library The Magic of Nature Aam Papad Candy, 500g;FOOD LIBRARY THE MAGIC OF NATURE;375;335;10.67%;true
fea8b5aad7485621eaf23aad47fdd261;Grocery & Gourmet Foods;Honey Badger Mustard Honey Super bee Pure Honey Organic Natural Honey Pure Original Honey Pure Honey 500 GMS (Sunflower Honey, Size-500 GMS);Honey Badger;699;300;57.08%;true
2a072128516e758de37c7456525917d5;Fragrance;Parag Fragrances Sandal Power Attar Attar 12ml With Precious Gift Pack|Best Attar For Man|Long Lasting Attar|Ittar|Attar|Perfume|Fragrance Oil|Gift For Man Also Available in 25ml/100ml/500ml;Parag fragrances;749;534;28.7%;true
0f6a63ed0515ae916f1a7f03501b614f;Fragrance;Happy Heart 1.6 fl. oz. Eau De Perfume Spray Women;Clinique;7799;7799;0 %;true
264d5ffb8834115a91f83a900d0cb7b7;Grocery & Gourmet Foods;Chocolate Gift Box, Dark Chocolates, Premium Chocolates, 2 Free Rakhi, Luxirante, French Luxury, 12 Pieces;De'Arco Chocolatier;1909;1909;0 %;true
89f00e695462e38820caee732ad110a8;Grocery & Gourmet Foods;Organic India Tulsi Green Tea Jasmine 25 Tea Bags Pack of 2;ORGANIC INDIA;348;307;11.78%;true
8a4d65fa4468fb3b4facdb5f3088fa38;Skin Care;Toello 1pc. Mocha Cappucchino Chocolate Coffee AND 1pc. Massage Style Cool Blue Regreshing Handmade Soap Handcrafted Soap;Toello;399;399;0 %;true
a941f7f0063ba7cbe091adb92d686b24;Bath & Shower;CLEANWELL FOAM HAND WASH,LVNDR ABSL, 9.5 FZ;CLEANWELL COMPANY INC;3294;3294;0 %;true
76aa6af07b2b342a6ccce93ec462dfae;Fragrance;Jains Set of 2 Perfume : Al Habib (25 ml) and Cool Blue (30 ml);Jain's;650;625;3.85%;true
b34f2b8674f50e5fca3c220727112317;Skin Care;PINK ROOT TEA TREE MASK 100G WITH GOLD BLEACH 50G;PINK ROOT;504;200;60.32%;true
ca83bc1d870ca158fcaae0ff75fc3f7e;Skin Care;KS Kamamsutra Deo Combo of Dare & Urge, Long lasting & Refreshing (Pack of 2) 150 ml each;AURA & ZEST;420;263;37.3%;true
cbceaa17c433c11fe6f98aa15d197496;Skin Care; Stockout TOO FACED Born This Way Super Coverage Multi-Use Sculpting Concealer - COLOR: Porcelain - very fair neutral - Standard size: Natural finish ;Stockout;6399;6399;0 %;true
87dcb7f76bea74ba1623fae6144e2ffe;Skin Care;Khadi Lemon Body Wash - 180 ML;Khadi;160;104;35.0%;true
abdb86a61b9039d0ca381197be6b0fa4;Fragrance;Killer Supremacy, Domination and Conquer Deodrant for Men, 150 ML (Pack of 3);KILLER;564;564;0 %;true
a6283bba42a859a301a585aef51b634d;Grocery & Gourmet Foods;Aroura Achar Since 1944 Mango Pickle (1 kg);Aroura Achar Since 1944;215;215;0 %;true
bcf88d5feb60a5151985a2106d7798b0;Skin Care;Ubervia Pack of 1 Soft Plush Fuzzy Animal White/Pink Unicorn Sleeping 3D eye mask care tool car plane traveling eye shading blind gifts Suitable For girls;Ubervia;1925;1100;42.86%;true
38aafa166967f794a87a5013a8998479;Bath & Shower;Eva Deodorants 125ml Flirt, Wild and Sweet Combo 3;Eva;399;399;0 %;true
77b101c632627d4ded70b3437c147f91;Grocery & Gourmet Foods;Nandos PERinaise Mayonnaise, Hot, 265g, Product of The Netherlands;Nando's;375;375;0 %;true
df031a17bd3c7742c806cf491b8dd9d2;Grocery & Gourmet Foods;Food Library The Magic of Nature Combo of Nespresso Arpeggio Coffee Capsules, 40 pods and Free Sugar, 25 sachets;FOOD LIBRARY THE MAGIC OF NATURE;2900;2699;6.93%;true
70a08b476298fe8199f5eed92594d837;Grocery & Gourmet Foods;Bogatchi Chocolates Valentines Day Gift for Girlfriend, 4 Choco Red Box + Free V-Day Card + Free Fur Heart;BOGATCHI;349;249;28.65%;true
937eccb25030e2563a7674f3b756b07a;Skin Care;Homely 1pcs White Colors Ceramic Stone Nail Drill Bits Nail Art Tools Electric Manicure Machine Accessories Cutter Nail Files : 02;Homely;764;588;23.04%;true
9fa9bb5dc02d3fe3633298dd118268d5;Grocery & Gourmet Foods;Farm Naturelle (Farm Natural Produce) Cinnamon Infused Raw Natural Forest Honey and Big Delicious Almonds (Badaam) -250g Health Gift Item Pack;Farm Naturelle (Farm Natural Produce);349;325;6.88%;true
9ba100113f10db5255654a3d2daa57dc;Bath & Shower;Zoella Beauty Fizz Bar Fragranced Bath Fizzer 200g;Zoella;2299;2299;0 %;true
